app_id,age,employment_type,annual_income,loan_amount,loan_type,application_date,doc_complete_pct,doc_rework,aml_flag,kyc_days,credit_score,dti_ratio,past_default,risk_category,credit_days,collateral_type,property_value,ltv_ratio,legal_clearance,valuation_days,policy_deviation,fraud_flag,underwriting_days,officer_load,queue_position,reassigned,sanction_status,approved_amount,agreement_signed,insurance_done,agreement_days,disbursed,disbursement_days,total_tat,sla_breach,delay_risk
12409,47,Salaried,2083258,7627985,Personal,05-08-2024,70,2,0,6,885,0.49,0,Low,4,None,0,0,NA,0,1,0,5,10,3,0,Approved,6868555,1,1,1,1,2,19,1,High
12410,51,Self-Employed,1060628,2655637,Business,29-11-2024,95,0,0,4,816,0.24,0,Low,4,Property,4203127.412,0.63,Yes,6,0,0,2,15,15,0,Approved,2409606,1,1,3,1,1,21,1,High
12411,34,Salaried,1623085,9716357,Personal,14-01-2024,99,0,0,2,421,0.29,1,High,4,Property,13123696.5,0.74,Yes,4,0,0,1,7,12,0,Rejected,0,0,0,0,0,0,11,0,Low
12412,42,Salaried,2472205,14752859,Home,12-10-2024,67,3,0,6,444,0.51,1,High,1,None,0,0,NA,0,1,0,5,19,16,0,Rejected,0,0,0,0,0,0,13,0,Medium
12413,49,Salaried,1128034,5986285,Home,19-02-2024,85,2,0,5,551,0.28,0,High,3,Property,8436280.857,0.71,Yes,3,0,0,2,12,6,0,Rejected,0,0,0,0,0,0,14,0,Medium
12414,27,Self-Employed,438681,1053242,Business,23-12-2024,85,2,0,5,420,0.32,1,High,5,None,0,0,NA,0,0,0,4,20,2,0,Rejected,0,0,0,0,0,0,16,0,Medium
12415,36,Salaried,699686,3366558,Business,03-07-2024,87,0,0,2,550,0.27,0,High,1,None,0,0,NA,0,0,0,2,15,10,0,Rejected,0,0,0,0,0,0,6,0,Low
12416,45,Self-Employed,1928867,10065662,Home,29-08-2024,99,0,0,2,793,0.29,0,Low,3,None,0,0,NA,0,0,0,1,5,13,0,Approved,9926476,1,1,1,1,1,8,0,Low
12417,48,Salaried,2181022,11004195,Personal,20-11-2024,61,2,0,3,651,0.26,0,Medium,5,Property,18198830.74,0.6,No,3,0,0,3,11,11,0,Approved,8913693,1,1,3,1,2,20,1,High
12418,56,Salaried,1010868,2263347,Personal,14-09-2024,90,0,0,2,446,0.26,1,High,1,Property,3410775.495,0.66,Yes,6,0,0,1,8,12,0,Rejected,0,0,0,0,0,0,10,0,Low
12419,22,Self-Employed,1841623,8262836,Business,06-08-2024,65,2,0,3,747,0.41,0,Low,2,Property,11454067.44,0.72,Yes,2,0,1,3,26,9,1,Rejected,0,0,0,0,0,0,12,0,Medium
12420,48,Salaried,2484437,5137270,Personal,01-03-2024,77,1,0,3,716,0.4,0,Low,2,Property,6480223.094,0.79,Yes,2,0,0,3,13,19,0,Approved,4451314,1,1,3,1,1,15,0,Medium
12421,58,Salaried,643940,3241793,Business,01-11-2024,84,3,0,4,418,0.29,1,High,3,Property,4843442.918,0.67,Yes,6,0,0,3,23,10,1,Rejected,0,0,0,0,0,0,18,0,High
12422,56,Salaried,1155574,5945087,Home,08-02-2024,86,0,0,1,434,0.34,1,High,2,None,0,0,NA,0,0,1,4,14,7,0,Rejected,0,0,0,0,0,0,8,0,Low
12423,60,Self-Employed,1555710,5376028,Home,07-11-2024,91,0,0,2,353,0.54,1,High,4,Property,9502411.419,0.57,Yes,4,1,0,2,16,8,0,Rejected,0,0,0,0,0,0,13,0,Medium
12424,33,Salaried,1742370,10211903,Personal,06-06-2024,95,0,0,1,657,0.6,0,Medium,4,Property,13876313.46,0.74,Yes,4,1,0,2,26,13,1,Approved,9334028,1,1,1,1,1,15,0,Medium
12425,40,Self-Employed,432496,2324048,Personal,10-12-2024,78,1,0,2,559,0.35,0,High,5,Property,3662839.548,0.63,Yes,6,0,0,4,29,13,1,Rejected,0,0,0,0,0,0,19,1,High
12426,53,Self-Employed,2148045,10200822,Personal,20-03-2024,64,3,0,6,737,0.41,0,Low,1,None,0,0,NA,0,0,0,2,24,9,1,Approved,8455265,1,1,1,1,1,13,0,Medium
12427,54,Self-Employed,899483,2973914,Personal,04-09-2024,92,0,0,2,396,0.28,1,High,1,Property,4375570.517,0.68,Yes,2,0,0,3,22,18,0,Rejected,0,0,0,0,0,0,10,0,Low
12428,48,Salaried,1582894,6454167,Home,21-08-2024,76,3,0,7,429,0.52,1,High,3,Property,10544067.26,0.61,Yes,2,1,0,2,15,2,0,Rejected,0,0,0,0,0,0,15,0,Medium
12429,26,Self-Employed,723528,2149613,Personal,08-02-2024,91,0,1,1,632,0.41,0,Medium,3,None,0,0,NA,0,0,0,1,28,5,1,Approved,2012905,1,1,3,1,2,12,0,Medium
12430,54,Self-Employed,734240,1493130,Personal,13-12-2024,80,1,0,4,604,0.48,0,Medium,4,Property,2081295.914,0.72,Yes,2,1,0,2,9,19,0,Approved,1356380,1,1,1,1,1,14,0,Medium
12431,25,Self-Employed,1100088,5110303,Home,15-03-2024,97,0,0,3,791,0.24,0,Low,1,None,0,0,NA,0,0,0,2,10,9,0,Approved,4854925,1,1,1,1,2,10,0,Low
12432,43,Salaried,868430,4972353,Business,08-03-2024,67,2,0,6,655,0.41,0,Medium,1,Property,6196594.9,0.8,Yes,3,0,0,1,8,14,0,Approved,4430124,1,1,2,1,2,15,0,Medium
12433,45,Salaried,1936602,8912540,Home,23-04-2024,95,0,0,2,664,0.24,0,Medium,2,None,0,0,NA,0,0,0,2,10,17,0,Approved,7170362,1,1,2,1,2,11,0,Low
12434,60,Salaried,533970,1738140,Home,24-06-2024,99,0,1,3,626,0.26,0,Medium,1,None,0,0,NA,0,0,0,4,9,11,0,Approved,1721671,1,1,2,1,1,11,0,Low
12435,27,Salaried,410222,1969304,Business,27-08-2024,78,1,0,2,731,0.43,0,Low,3,None,0,0,NA,0,0,0,1,16,11,0,Approved,1707840,1,1,3,1,2,12,0,Medium
12436,59,Salaried,1798576,8763978,Business,14-11-2024,87,0,0,3,675,0.26,0,Medium,1,None,0,0,NA,0,0,0,3,9,9,0,Approved,8372902,1,1,2,1,1,10,0,Low
12437,58,Salaried,550485,2561196,Home,12-11-2024,64,3,0,7,743,0.33,0,Low,1,Property,4178325.947,0.61,Yes,4,0,0,4,21,4,0,Approved,2554812,1,1,1,1,1,20,1,High
12438,40,Salaried,1822102,10632368,Business,09-07-2024,74,1,0,3,491,0.31,1,High,1,Property,12858761.08,0.83,Yes,3,1,0,5,14,10,0,Rejected,0,0,0,0,0,0,13,0,Medium
12439,33,Self-Employed,650851,2035852,Business,14-09-2024,61,2,0,5,491,0.5,1,High,4,None,0,0,NA,0,1,1,3,18,2,0,Rejected,0,0,0,0,0,0,13,0,Medium
12440,41,Self-Employed,2256137,8117592,Personal,09-11-2024,97,0,0,4,709,0.36,0,Low,5,None,0,0,NA,0,0,0,3,7,3,0,Approved,6837757,1,1,1,1,2,15,0,Medium
12441,49,Self-Employed,1516167,6781071,Business,26-03-2024,88,0,0,4,770,0.4,0,Low,1,None,0,0,NA,0,0,0,1,24,10,1,Approved,6101746,1,1,1,1,2,11,0,Low
12442,33,Salaried,837444,1827236,Home,04-09-2024,60,3,0,6,728,0.57,0,Low,2,Property,2904149.99,0.63,Yes,3,1,0,2,30,10,1,Approved,1546681,1,1,1,1,2,19,1,High
12443,26,Self-Employed,2109341,12528130,Personal,06-06-2024,79,2,1,6,467,0.24,1,High,5,None,0,0,NA,0,0,0,1,8,12,0,Rejected,0,0,0,0,0,0,12,0,Medium
12444,53,Salaried,2202758,5536701,Personal,10-04-2024,91,0,0,1,727,0.57,0,Low,5,None,0,0,NA,0,1,1,5,14,5,0,Rejected,0,0,0,0,0,0,12,0,Medium
12445,35,Self-Employed,1991172,10912220,Personal,22-06-2024,92,0,0,3,561,0.38,0,High,3,None,0,0,NA,0,0,0,4,16,1,0,Rejected,0,0,0,0,0,0,11,0,Low
12446,55,Self-Employed,396727,1359942,Personal,17-11-2024,64,1,0,5,664,0.31,0,Medium,1,Property,2230275.806,0.61,Yes,6,0,0,2,13,10,0,Approved,1342857,1,1,2,1,1,18,0,High
12447,47,Self-Employed,1934647,7179592,Home,07-06-2024,94,0,0,4,819,0.25,0,Low,5,Property,10369273.8,0.69,Yes,5,0,0,2,14,15,0,Approved,6409438,1,1,3,1,2,22,1,High
12448,50,Salaried,2472147,12270300,Business,24-08-2024,75,3,0,5,454,0.46,1,High,5,Property,17062938.99,0.72,Yes,4,1,0,3,30,11,1,Rejected,0,0,0,0,0,0,20,1,High
12449,39,Self-Employed,1775968,5992259,Business,22-11-2024,61,3,0,7,412,0.39,1,High,4,Property,10183571.41,0.59,Yes,4,0,0,2,5,1,0,Rejected,0,0,0,0,0,0,17,0,Medium
12450,26,Salaried,2333960,6496248,Business,18-03-2024,90,0,0,2,529,0.24,1,High,2,None,0,0,NA,0,0,0,2,13,2,0,Rejected,0,0,0,0,0,0,7,0,Low
12451,45,Salaried,1835229,6180535,Personal,16-06-2024,66,2,0,6,894,0.34,0,Low,3,Property,10839798.94,0.57,Yes,3,0,0,3,11,15,0,Approved,5324906,1,1,3,1,1,20,1,High
12452,31,Self-Employed,399283,1093774,Home,07-02-2024,60,2,0,5,765,0.22,0,Low,2,None,0,0,NA,0,0,0,1,26,4,1,Approved,1033437,1,1,3,1,2,15,0,Medium
12453,48,Salaried,497548,2234804,Business,12-08-2024,70,2,0,3,594,0.6,0,High,1,None,0,0,NA,0,1,0,3,30,6,1,Rejected,0,0,0,0,0,0,10,0,Low
12454,25,Self-Employed,1870696,9222296,Business,22-01-2024,85,3,0,7,466,0.47,1,High,3,None,0,0,NA,0,1,0,4,9,7,0,Rejected,0,0,0,0,0,0,14,0,Medium
12455,47,Salaried,1348764,5828676,Business,22-02-2024,61,1,1,3,734,0.4,0,Low,1,None,0,0,NA,0,0,0,4,9,8,0,Approved,5765239,1,1,1,1,2,11,0,Low
12456,29,Self-Employed,2255585,7353616,Personal,30-08-2024,97,0,0,2,767,0.21,0,Low,5,None,0,0,NA,0,0,0,1,13,7,0,Approved,6280698,1,1,1,1,1,11,0,Low
12457,24,Salaried,2377282,12616792,Business,10-02-2024,62,2,0,6,496,0.42,1,High,3,None,0,0,NA,0,0,0,2,28,13,1,Rejected,0,0,0,0,0,0,13,0,Medium
12458,53,Self-Employed,1529171,4063881,Personal,17-01-2024,65,2,0,6,832,0.47,0,Low,5,None,0,0,NA,0,1,0,2,8,4,0,Approved,3302911,1,1,1,1,1,15,0,Medium
12459,44,Salaried,1021941,4852338,Personal,16-04-2024,93,0,0,2,518,0.26,1,High,4,None,0,0,NA,0,0,0,3,14,17,0,Rejected,0,0,0,0,0,0,10,0,Low
12460,23,Salaried,1967374,9073419,Personal,15-05-2024,77,3,0,7,769,0.21,0,Low,1,Property,13164373.78,0.69,Yes,4,0,0,3,9,15,0,Approved,8321309,1,1,1,1,2,18,0,High
12461,25,Self-Employed,854800,2122526,Business,09-02-2024,84,3,0,4,739,0.23,0,Low,2,None,0,0,NA,0,0,0,3,13,10,0,Approved,1733060,1,1,3,1,1,14,0,Medium
12462,38,Salaried,1132187,4480207,Home,12-11-2024,86,0,0,4,383,0.33,1,High,2,None,0,0,NA,0,0,0,2,12,15,0,Rejected,0,0,0,0,0,0,9,0,Low
12463,33,Self-Employed,1450204,5203278,Business,22-07-2024,60,2,0,5,437,0.43,1,High,1,None,0,0,NA,0,0,0,4,28,8,1,Rejected,0,0,0,0,0,0,12,0,Medium
12464,33,Salaried,1080708,5071925,Business,29-02-2024,64,2,0,5,705,0.44,0,Low,2,None,0,0,NA,0,0,0,1,17,20,0,Approved,4352897,1,1,1,1,1,11,0,Low
12465,30,Self-Employed,895725,5102238,Home,06-02-2024,95,0,0,4,839,0.59,0,Low,4,Property,7622619.166,0.67,Yes,5,1,0,4,16,17,0,Approved,4998292,1,1,3,1,1,22,1,High
12466,49,Salaried,2115668,4350328,Personal,30-04-2024,78,1,0,3,549,0.39,1,High,2,None,0,0,NA,0,0,0,1,16,19,0,Rejected,0,0,0,0,0,0,7,0,Low
12467,33,Self-Employed,1931841,7067818,Business,25-11-2024,93,0,0,1,372,0.39,1,High,3,None,0,0,NA,0,0,0,1,5,2,0,Rejected,0,0,0,0,0,0,5,0,Low
12468,33,Salaried,900290,3545478,Business,11-11-2024,72,3,0,7,366,0.31,1,High,1,Property,5446523.174,0.65,Yes,3,0,0,1,13,5,0,Rejected,0,0,0,0,0,0,13,0,Medium
12469,29,Self-Employed,1205633,6290877,Business,31-03-2024,91,0,0,2,497,0.47,1,High,5,None,0,0,NA,0,1,0,4,13,6,0,Rejected,0,0,0,0,0,0,12,0,Medium
12470,53,Salaried,2047295,10166269,Home,06-05-2024,85,3,0,5,666,0.21,0,Medium,4,Property,17068385.95,0.6,Yes,6,0,0,1,25,14,1,Approved,10003951,1,1,3,1,1,22,1,High
12471,59,Salaried,2423019,12782484,Home,14-05-2024,61,3,0,5,531,0.38,1,High,3,None,0,0,NA,0,0,0,2,10,16,0,Rejected,0,0,0,0,0,0,11,0,Low
12472,45,Salaried,1386289,3527194,Business,09-03-2024,90,0,0,2,501,0.24,1,High,3,None,0,0,NA,0,0,0,3,6,4,0,Rejected,0,0,0,0,0,0,8,0,Low
12473,47,Self-Employed,1086838,5552940,Home,09-05-2024,83,1,0,2,754,0.34,0,Low,1,None,0,0,NA,0,0,1,4,10,10,0,Rejected,0,0,0,0,0,0,8,0,Low
12474,59,Salaried,1663106,9172003,Home,24-10-2024,87,0,0,4,354,0.58,1,High,3,None,0,0,NA,0,1,0,3,25,19,1,Rejected,0,0,0,0,0,0,12,0,Medium
12475,47,Salaried,1957235,9738190,Business,14-12-2024,65,3,0,4,487,0.46,1,High,4,Property,12815313.12,0.76,Yes,6,1,0,4,17,11,0,Rejected,0,0,0,0,0,0,19,1,High
12476,45,Self-Employed,527410,2690380,Home,24-10-2024,92,0,0,3,414,0.59,1,High,4,None,0,0,NA,0,1,0,4,16,20,0,Rejected,0,0,0,0,0,0,12,0,Medium
12477,59,Self-Employed,615528,3549245,Personal,30-07-2024,97,0,0,4,538,0.26,1,High,4,None,0,0,NA,0,0,0,3,26,4,1,Rejected,0,0,0,0,0,0,13,0,Medium
12478,40,Self-Employed,1283549,4879089,Home,10-04-2024,76,1,0,4,778,0.26,0,Low,2,Property,7311172.544,0.67,Yes,4,0,0,3,9,6,0,Approved,4044887,1,1,1,1,2,16,0,Medium
12479,30,Self-Employed,751788,3939620,Personal,08-04-2024,92,0,0,1,378,0.57,1,High,3,None,0,0,NA,0,1,0,5,15,4,0,Rejected,0,0,0,0,0,0,10,0,Low
12480,24,Salaried,1040952,4542387,Business,13-10-2024,80,1,0,3,835,0.24,0,Low,3,None,0,0,NA,0,0,0,3,7,7,0,Approved,3922648,1,1,2,1,1,12,0,Medium
12481,40,Salaried,1244443,2814623,Business,05-11-2024,100,0,0,1,739,0.29,0,Low,2,None,0,0,NA,0,0,0,1,27,12,1,Approved,2742361,1,1,1,1,1,8,0,Low
12482,54,Self-Employed,997825,3287421,Home,29-07-2024,94,0,0,2,500,0.21,1,High,5,Property,5068437.598,0.65,Yes,4,0,0,1,10,17,0,Rejected,0,0,0,0,0,0,13,0,Medium
12483,41,Self-Employed,1753626,6739966,Personal,20-10-2024,66,3,0,4,530,0.35,1,High,3,Property,8519768.741,0.79,Yes,3,0,0,3,8,7,0,Rejected,0,0,0,0,0,0,13,0,Medium
12484,35,Salaried,2469692,14485736,Home,31-07-2024,89,0,0,3,433,0.37,1,High,4,Property,20152996.67,0.72,Yes,5,0,0,4,29,8,1,Rejected,0,0,0,0,0,0,18,0,High
12485,46,Self-Employed,2269729,5249680,Business,04-09-2024,60,2,0,5,429,0.27,1,High,4,None,0,0,NA,0,0,0,4,24,15,1,Rejected,0,0,0,0,0,0,15,0,Medium
12486,30,Salaried,2087545,7901811,Home,19-05-2024,65,3,0,7,550,0.23,0,High,1,None,0,0,NA,0,0,0,4,15,18,0,Rejected,0,0,0,0,0,0,13,0,Medium
12487,46,Salaried,1381487,5478420,Business,29-02-2024,98,0,0,2,702,0.3,0,Low,1,None,0,0,NA,0,0,0,3,30,1,1,Approved,4668158,1,1,1,1,2,12,0,Medium
12488,29,Self-Employed,1537152,7415235,Personal,26-01-2024,74,3,0,7,737,0.39,0,Low,3,None,0,0,NA,0,0,0,1,23,10,1,Approved,6064197,1,1,1,1,2,16,0,Medium
12489,25,Salaried,1779054,6349921,Business,21-04-2024,92,0,0,3,514,0.4,1,High,5,Property,8343145.544,0.76,Yes,3,0,0,4,20,17,0,Rejected,0,0,0,0,0,0,17,0,Medium
12490,35,Self-Employed,1594688,4482176,Business,12-11-2024,97,0,0,1,824,0.55,0,Low,4,None,0,0,NA,0,1,0,4,21,13,0,Approved,4216484,1,1,3,1,1,15,0,Medium
12491,31,Self-Employed,1701335,8252329,Personal,26-04-2024,91,0,0,4,764,0.27,0,Low,4,Property,10283196.22,0.8,Yes,5,0,0,2,25,11,1,Approved,7587139,1,1,2,1,2,21,1,High
12492,34,Self-Employed,1429713,8150770,Home,06-12-2024,96,0,0,3,481,0.44,1,High,5,None,0,0,NA,0,0,0,1,24,19,1,Rejected,0,0,0,0,0,0,11,0,Low
12493,51,Self-Employed,931112,3800834,Business,03-03-2024,88,0,0,2,656,0.56,0,Medium,1,None,0,0,NA,0,1,0,2,13,6,0,Approved,3732931,1,1,2,1,2,10,0,Low
12494,41,Self-Employed,439145,1896744,Business,16-03-2024,79,1,0,4,383,0.32,1,High,3,Property,3123477.32,0.61,Yes,5,0,0,1,11,12,0,Rejected,0,0,0,0,0,0,14,0,Medium
12495,38,Salaried,2237279,8331679,Home,19-08-2024,88,0,0,4,350,0.43,1,High,4,None,0,0,NA,0,0,0,1,24,10,1,Rejected,0,0,0,0,0,0,11,0,Low
12496,23,Self-Employed,2345418,6281795,Home,27-07-2024,66,2,0,3,414,0.4,1,High,5,Property,9662366.585,0.65,Yes,6,0,0,3,7,7,0,Rejected,0,0,0,0,0,0,17,0,Medium
12497,23,Self-Employed,318340,865040,Personal,23-01-2024,64,3,0,4,612,0.56,0,Medium,4,Property,1358234.208,0.64,No,4,1,0,4,9,8,0,Approved,775349,1,1,1,1,1,18,0,High
12498,38,Self-Employed,2374232,8024258,Personal,09-06-2024,84,3,0,6,741,0.29,0,Low,2,Property,13369250.08,0.6,Yes,6,0,0,3,28,14,1,Approved,6969308,1,1,3,1,1,23,1,High
12499,35,Salaried,1520358,6455158,Home,30-05-2024,65,1,0,2,400,0.36,1,High,3,None,0,0,NA,0,0,0,1,11,12,0,Rejected,0,0,0,0,0,0,7,0,Low
12500,58,Salaried,1319577,7254641,Business,05-09-2024,90,0,0,2,589,0.57,0,High,1,None,0,0,NA,0,1,0,3,8,18,0,Rejected,0,0,0,0,0,0,6,0,Low
12501,32,Salaried,685968,3569339,Personal,10-08-2024,72,3,0,5,418,0.41,1,High,4,None,0,0,NA,0,0,0,1,26,3,1,Rejected,0,0,0,0,0,0,12,0,Medium
12502,23,Salaried,554787,1451880,Home,23-07-2024,96,0,0,4,493,0.52,1,High,3,None,0,0,NA,0,1,0,4,12,12,0,Rejected,0,0,0,0,0,0,12,0,Medium
12503,49,Salaried,1598594,4926431,Home,06-11-2024,72,2,0,5,812,0.48,0,Low,5,None,0,0,NA,0,1,0,5,10,10,0,Approved,4736519,1,1,3,1,1,20,1,High
12504,36,Salaried,2406375,11573605,Personal,30-01-2024,74,1,0,5,427,0.3,1,High,1,Property,18065284.29,0.64,No,3,0,0,3,29,16,1,Rejected,0,0,0,0,0,0,14,0,Medium
12505,30,Salaried,2486039,13871916,Personal,10-11-2024,81,1,1,2,842,0.29,0,Low,2,Property,20347140.77,0.68,Yes,4,0,0,3,22,2,0,Approved,13481011,1,1,3,1,2,18,0,High
12506,58,Salaried,1932438,6888834,Personal,30-04-2024,95,0,0,3,689,0.5,0,Medium,1,Property,8273276.975,0.83,Yes,4,1,0,4,29,10,1,Approved,6269622,1,1,2,1,2,18,0,High
12507,60,Salaried,892253,1798473,Business,06-07-2024,66,3,1,7,543,0.47,1,High,2,Property,2937886.077,0.61,Yes,4,1,0,2,9,12,0,Rejected,0,0,0,0,0,0,15,0,Medium
12508,38,Salaried,1311256,5634051,Home,31-03-2024,60,3,0,6,403,0.29,1,High,4,Property,8478793.522,0.66,No,3,0,0,4,10,20,0,Rejected,0,0,0,0,0,0,18,0,High
12509,43,Salaried,2179259,7206652,Business,20-03-2024,87,0,0,2,407,0.4,1,High,5,None,0,0,NA,0,0,0,2,11,1,0,Rejected,0,0,0,0,0,0,10,0,Low
12510,33,Self-Employed,964213,3274276,Business,07-08-2024,87,0,0,2,518,0.4,1,High,4,Property,4122943.383,0.79,Yes,4,0,0,3,22,6,0,Rejected,0,0,0,0,0,0,15,0,Medium
12511,45,Salaried,1968762,11314361,Business,02-02-2024,97,0,0,2,683,0.54,0,Medium,1,None,0,0,NA,0,1,0,2,29,10,1,Approved,10179434,1,1,1,1,2,10,0,Low
12512,49,Salaried,1121958,5633516,Personal,27-06-2024,86,0,0,3,712,0.42,0,Low,3,None,0,0,NA,0,0,0,3,26,11,1,Approved,5269572,1,1,2,1,1,14,0,Medium
12513,42,Salaried,793298,3365920,Business,21-07-2024,89,0,0,4,695,0.23,0,Medium,3,Property,4671254.694,0.72,Yes,4,0,0,4,5,10,0,Approved,3280144,1,1,2,1,2,19,1,High
12514,46,Salaried,2395135,10704622,Home,02-06-2024,85,2,0,3,749,0.29,0,Low,2,None,0,0,NA,0,0,0,3,8,14,0,Approved,8868178,1,1,2,1,2,12,0,Medium
12515,22,Salaried,982668,2073833,Personal,02-04-2024,81,1,0,2,579,0.42,0,High,2,None,0,0,NA,0,0,0,4,9,16,0,Rejected,0,0,0,0,0,0,8,0,Low
12516,46,Salaried,1321233,4355745,Personal,30-05-2024,92,0,0,4,832,0.45,0,Low,3,Property,5570702.699,0.78,Yes,4,0,0,2,28,18,1,Approved,3757394,1,1,3,1,1,19,1,High
12517,43,Salaried,2398086,13081053,Business,09-08-2024,97,0,0,3,706,0.57,0,Low,5,None,0,0,NA,0,1,0,5,25,11,1,Approved,10671961,1,1,1,1,1,17,0,Medium
12518,26,Self-Employed,676710,2697473,Business,07-05-2024,64,1,0,2,783,0.3,0,Low,4,Property,4150652.015,0.65,Yes,2,0,0,1,15,1,0,Approved,2310026,1,1,2,1,2,14,0,Medium
12519,28,Salaried,2197017,12302154,Business,15-01-2024,83,3,0,7,882,0.28,0,Low,3,None,0,0,NA,0,0,0,3,10,3,0,Approved,9882267,1,1,2,1,1,17,0,Medium
12520,23,Salaried,2434583,13680815,Home,06-10-2024,100,0,0,4,386,0.53,1,High,5,None,0,0,NA,0,1,0,4,6,12,0,Rejected,0,0,0,0,0,0,13,0,Medium
12521,41,Salaried,800928,2673800,Home,20-10-2024,73,2,0,5,827,0.59,0,Low,4,None,0,0,NA,0,1,0,2,26,13,1,Approved,2188599,1,1,3,1,2,18,0,High
12522,59,Salaried,1455927,3568449,Business,28-03-2024,94,0,0,3,559,0.35,0,High,5,None,0,0,NA,0,0,0,3,23,12,1,Rejected,0,0,0,0,0,0,13,0,Medium
12523,56,Salaried,971592,3825655,Personal,20-12-2024,86,0,0,2,775,0.44,0,Low,1,None,0,0,NA,0,0,0,3,24,1,1,Approved,3393326,1,1,1,1,1,10,0,Low
12524,53,Salaried,2081393,5198638,Home,30-12-2024,74,2,0,3,377,0.57,1,High,3,None,0,0,NA,0,1,0,5,23,4,1,Rejected,0,0,0,0,0,0,13,0,Medium
12525,43,Self-Employed,2268541,6401775,Business,09-04-2024,95,0,0,3,783,0.28,0,Low,4,None,0,0,NA,0,0,0,3,23,3,1,Approved,5432216,1,1,3,1,2,17,0,Medium
12526,55,Salaried,2388815,13097464,Home,18-11-2024,65,1,0,3,834,0.44,0,Low,2,Property,17304658.27,0.76,Yes,3,0,0,4,5,15,0,Approved,12778654,1,1,1,1,1,14,0,Medium
12527,53,Self-Employed,2410674,9499599,Personal,02-05-2024,75,3,0,7,391,0.54,1,High,1,Property,15247232.29,0.62,Yes,2,1,0,3,10,2,0,Rejected,0,0,0,0,0,0,14,0,Medium
12528,41,Salaried,1482481,6042943,Personal,11-06-2024,67,3,0,7,450,0.37,1,High,3,None,0,0,NA,0,0,0,1,30,10,1,Rejected,0,0,0,0,0,0,14,0,Medium
12529,31,Salaried,1729040,10316340,Personal,08-01-2024,100,0,0,2,518,0.25,1,High,1,None,0,0,NA,0,0,0,1,22,8,0,Rejected,0,0,0,0,0,0,6,0,Low
12530,28,Self-Employed,1300586,5173337,Personal,17-04-2024,76,1,0,3,410,0.54,1,High,4,Property,7238823.624,0.71,Yes,2,1,0,3,12,12,0,Rejected,0,0,0,0,0,0,13,0,Medium
12531,55,Salaried,783262,2295403,Personal,24-03-2024,63,1,0,4,848,0.45,0,Low,5,None,0,0,NA,0,0,0,4,10,3,0,Approved,1878747,1,1,2,1,1,17,0,Medium
12532,25,Salaried,2049285,5443955,Personal,24-02-2024,68,2,0,3,736,0.37,0,Low,3,Property,7802952.229,0.7,Yes,3,0,0,2,28,11,1,Approved,4402882,1,1,1,1,1,15,0,Medium
12533,37,Self-Employed,1436081,4344355,Personal,04-10-2024,97,0,1,3,485,0.53,1,High,1,None,0,0,NA,0,1,0,4,16,9,0,Rejected,0,0,0,0,0,0,9,0,Low
12534,59,Salaried,1466040,7243917,Business,29-06-2024,78,2,0,4,406,0.32,1,High,3,None,0,0,NA,0,0,0,1,19,12,0,Rejected,0,0,0,0,0,0,9,0,Low
12535,48,Salaried,1268601,5424575,Personal,14-05-2024,84,2,0,3,658,0.3,0,Medium,4,None,0,0,NA,0,0,0,1,30,10,1,Approved,5141675,1,1,1,1,2,14,0,Medium
12536,30,Self-Employed,2445882,12290136,Personal,01-06-2024,84,2,0,3,584,0.56,0,High,3,Property,21983623.4,0.56,Yes,6,1,0,2,12,20,0,Rejected,0,0,0,0,0,0,15,0,Medium
12537,28,Self-Employed,1238726,6326721,Personal,23-06-2024,76,3,0,5,849,0.39,0,Low,2,None,0,0,NA,0,0,0,3,13,5,0,Approved,5267918,1,1,1,1,1,13,0,Medium
12538,42,Salaried,306291,1490507,Personal,20-05-2024,66,1,0,4,534,0.29,1,High,4,Property,1827570.522,0.82,Yes,2,1,0,4,11,16,0,Rejected,0,0,0,0,0,0,15,0,Medium
12539,25,Salaried,517926,2809019,Home,30-04-2024,98,0,0,4,564,0.29,0,High,3,Property,3534258.097,0.79,No,4,0,0,2,25,15,1,Rejected,0,0,0,0,0,0,15,0,Medium
12540,45,Salaried,1794757,8488381,Personal,31-07-2024,74,1,0,2,637,0.52,0,Medium,3,Property,13890016.56,0.61,Yes,4,1,0,2,21,4,0,Approved,8338858,1,1,3,1,2,18,0,High
12541,33,Salaried,803756,3205109,Personal,26-05-2024,68,3,0,4,544,0.28,1,High,5,None,0,0,NA,0,0,0,3,11,7,0,Rejected,0,0,0,0,0,0,13,0,Medium
12542,40,Self-Employed,2203137,10683337,Personal,06-03-2024,100,0,0,1,570,0.27,0,High,2,None,0,0,NA,0,0,0,1,5,20,0,Rejected,0,0,0,0,0,0,4,0,Low
12543,27,Salaried,2227478,6459434,Business,23-04-2024,68,2,1,4,878,0.46,0,Low,4,Property,8936425.446,0.72,Yes,3,1,0,2,20,4,0,Approved,6324558,1,1,1,1,1,17,0,Medium
12544,45,Self-Employed,2379362,10654052,Personal,03-11-2024,64,1,0,3,464,0.43,1,High,5,Property,15794157.27,0.67,Yes,4,0,0,3,10,2,0,Rejected,0,0,0,0,0,0,16,0,Medium
12545,50,Salaried,1910197,8179769,Personal,01-07-2024,69,3,0,5,824,0.4,0,Low,5,None,0,0,NA,0,0,0,4,16,2,0,Approved,8067252,1,1,3,1,1,19,1,High
